LotArea,Utilities,OverallQual,OverallCond,YearRemodAdd,ExterQual,ExterCond,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageFinish,GarageArea,GarageQual,GarageCond,OpenPorchSF,EnclosedPorch,ScreenPorch,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSSubClass_1-1/2 STORY - UNFINISHED ALL AGES,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_1-STORY W/FINISHED ATTIC ALL AGES,MSSubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,MSSubClass_2-1/2 STORY ALL AGES,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,MSSubClass_SPLIT FOYER,MSSubClass_SPLIT OR MULTI-LEVEL
9819,3,6,5,1977,3,3,3,1,1567,0,2,1,4,5,5,2.0,714,3.0,3.0,32,0,0,2009,196000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8731,3,5,5,1950,3,2,3,1,1167,0,3,1,3,6,2,1.0,495,3.0,3.0,0,216,126,2007,144000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7350,3,5,7,1951,3,3,3,1,952,0,2,1,3,4,5,1.0,840,3.0,3.0,0,0,0,2008,139000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10304,3,5,7,1976,3,4,5,1,1088,780,4,1,4,9,5,1.0,484,3.0,3.0,96,0,0,2009,197500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9965,3,8,5,2007,4,3,5,1,1466,1362,4,1,4,11,5,2.0,1052,3.0,3.0,144,0,0,2007,424870,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9000,3,5,3,1959,3,3,3,1,1006,0,3,1,3,5,5,0.0,0,0.0,0.0,24,0,0,2008,80000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12180,3,4,4,1950,3,2,2,0,672,252,2,1,2,5,5,1.0,280,3.0,3.0,0,0,0,2010,80000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6240,3,5,6,1950,3,3,5,1,1042,534,3,1,3,8,5,1.0,225,3.0,3.0,0,0,0,2006,149000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,3,6,5,1985,4,3,3,1,1298,0,3,1,4,5,5,1.0,403,3.0,3.0,26,0,0,2006,180000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,3,7,7,1950,3,3,5,1,860,704,3,1,2,7,5,1.0,234,3.0,3.0,0,0,0,2009,174500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5700,3,7,7,1950,3,3,3,1,572,539,2,1,3,5,5,1.0,288,3.0,3.0,0,176,0,2008,116900,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,3,7,9,1988,3,4,5,1,832,650,3,1,3,7,5,1.0,324,3.0,3.0,0,0,0,2009,143000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8280,3,6,5,1950,3,3,5,1,932,0,2,1,4,4,5,1.0,306,3.0,3.0,0,214,0,2007,124000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17755,3,5,4,1959,3,3,3,1,1466,0,3,1,2,6,5,3.0,528,3.0,3.0,140,0,100,2006,149900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14115,3,6,7,2004,3,3,5,1,1811,0,2,1,5,6,5,3.0,470,3.0,3.0,0,280,0,2006,230000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5890,3,6,8,2007,4,4,5,1,816,0,2,1,3,5,5,1.0,432,3.0,3.0,0,96,0,2008,120500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13700,3,7,6,1988,3,3,3,1,902,918,4,1,4,8,5,1.0,492,3.0,3.0,84,0,273,2008,201800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10768,3,5,8,2004,4,4,3,1,1437,0,3,1,4,6,5,2.0,528,3.0,3.0,21,0,180,2007,218000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9350,3,5,8,1999,3,4,4,1,1265,0,3,1,4,6,5,2.0,502,3.0,3.0,92,0,0,2008,179900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5001,3,7,5,2008,4,3,5,1,1314,0,2,1,4,6,5,2.0,626,3.0,3.0,62,0,0,2009,230000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11932,3,8,5,2008,4,3,5,1,1580,0,3,1,4,7,5,2.0,830,3.0,3.0,24,0,0,2008,235128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9120,3,6,6,1974,4,3,3,1,943,933,4,1,4,8,5,2.0,540,4.0,3.0,69,0,0,2008,185000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2280,3,6,5,1978,3,3,2,1,855,601,3,1,3,7,5,1.0,440,3.0,3.0,0,0,0,2010,146000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14778,3,6,7,2006,4,3,5,1,1640,0,3,1,4,7,5,1.0,924,3.0,3.0,0,0,0,2008,224000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8724,3,5,5,1968,3,3,4,1,894,0,3,1,3,5,5,3.0,450,3.0,3.0,0,0,0,2007,129000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12900,3,4,4,1969,3,3,3,1,1258,0,0,2,3,6,5,1.0,400,2.0,3.0,0,0,0,2008,108959,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16157,3,5,7,1978,3,3,5,1,1432,0,2,1,4,5,5,1.0,588,3.0,3.0,180,0,0,2007,194000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9541,3,7,5,2009,4,3,5,1,1502,0,3,1,4,7,5,2.0,644,3.0,3.0,114,0,0,2009,233170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10475,3,8,5,2008,4,3,5,1,1694,0,3,1,4,7,5,2.0,776,3.0,3.0,33,0,0,2010,245350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10852,3,6,5,2000,3,3,5,1,959,712,3,1,3,7,5,3.0,472,3.0,3.0,38,0,0,2006,173000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13728,3,6,7,1986,3,3,5,1,1236,872,4,1,4,7,5,1.0,540,3.0,3.0,0,0,90,2008,235000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35760,3,10,5,1996,4,4,5,1,1831,1796,4,1,4,10,5,3.0,807,3.0,3.0,76,0,0,2006,625000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9880,3,6,6,1977,3,3,3,1,1118,0,3,1,3,6,5,3.0,358,3.0,3.0,0,0,0,2008,171000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9120,3,6,6,1958,3,3,5,1,1261,0,3,1,3,6,5,2.0,433,3.0,3.0,0,0,288,2008,163000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4017,3,7,5,2007,4,3,5,1,625,625,2,1,4,5,5,3.0,625,3.0,3.0,54,0,0,2008,171900,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18030,3,5,6,1994,3,3,3,1,1636,971,3,1,5,12,2,0.0,0,0.0,0.0,0,0,0,2007,200500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16560,3,6,8,1950,3,3,3,1,1170,1175,4,1,3,9,5,1.0,360,3.0,3.0,0,0,0,2006,239000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10678,3,8,5,2000,4,3,5,1,2129,743,4,1,4,9,5,3.0,541,3.0,3.0,33,0,0,2007,285000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,3,5,5,1985,3,3,3,1,923,0,3,1,3,5,5,1.0,264,3.0,3.0,0,0,0,2008,119500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3950,3,6,8,2004,3,3,3,1,818,406,3,1,3,5,5,1.0,210,3.0,3.0,0,116,0,2009,115000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,3,5,6,1950,3,3,5,1,820,523,3,1,3,7,5,1.0,186,2.0,3.0,0,102,0,2009,154900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,3,5,5,1954,3,3,4,1,1124,0,3,1,3,5,4,0.0,0,0.0,0.0,36,190,0,2006,93000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11170,3,7,5,1991,3,3,5,1,1298,1216,4,1,3,8,5,3.0,693,3.0,3.0,0,0,0,2006,250000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5587,3,8,5,2008,5,3,5,1,1652,0,2,1,4,5,5,3.0,482,3.0,3.0,53,0,0,2008,392500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15623,3,10,5,1996,4,3,5,1,2411,2065,4,1,5,10,5,3.0,813,3.0,3.0,78,0,0,2007,745000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10800,3,5,6,1950,3,3,5,1,1130,0,2,1,3,5,5,1.0,720,3.0,3.0,0,0,0,2006,120000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35133,3,5,4,1963,3,3,4,1,1572,0,3,1,3,5,5,2.0,995,3.0,3.0,263,0,263,2007,186700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9738,3,5,7,1950,3,4,4,1,949,272,4,1,3,7,5,1.0,392,3.0,3.0,0,236,0,2006,104900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,3,3,5,1970,3,3,3,1,1014,685,3,2,3,7,5,1.0,420,2.0,2.0,74,0,0,2009,95000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12461,3,8,5,1995,4,3,5,1,1624,0,2,1,4,5,5,2.0,757,3.0,3.0,114,192,0,2006,262000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8935,3,7,5,2002,4,3,5,1,831,829,3,1,4,7,5,2.0,493,3.0,3.0,68,0,0,2009,195000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7500,3,7,5,1999,3,3,4,1,1028,776,3,1,4,7,5,3.0,442,3.0,3.0,60,0,0,2010,189000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32463,3,4,4,1975,3,4,5,1,1622,0,3,1,3,7,5,3.0,1356,3.0,3.0,0,0,0,2007,168000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2645,3,8,5,2000,4,3,5,1,764,677,2,1,4,5,5,1.0,492,3.0,3.0,0,0,0,2007,174000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9600,3,5,8,1994,3,3,4,1,842,630,3,1,4,6,5,1.0,250,3.0,2.0,0,84,0,2007,125000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,3,6,5,1999,3,3,5,1,1224,0,2,1,3,5,5,3.0,402,3.0,3.0,304,0,0,2009,165000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9364,3,6,7,1969,3,3,3,1,663,689,4,1,3,7,5,3.0,299,3.0,3.0,36,0,0,2010,158000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8029,3,6,5,2005,3,3,5,1,728,728,3,1,4,8,5,3.0,400,3.0,3.0,24,0,0,2008,176000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14054,3,7,5,2006,4,3,5,1,879,984,4,1,4,9,5,3.0,660,3.0,3.0,17,0,0,2006,219210,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8850,3,7,6,1950,3,3,5,1,815,875,3,1,3,7,5,1.0,225,3.0,3.0,0,330,0,2006,144000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9100,3,7,5,2001,4,3,5,1,1212,0,3,1,4,6,5,2.0,573,3.0,3.0,0,0,0,2009,178000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11235,3,4,5,1979,3,3,4,1,1382,0,3,1,3,6,5,1.0,459,3.0,3.0,82,0,0,2006,148000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9353,3,4,5,1970,3,3,4,1,864,0,3,1,3,5,5,1.0,280,3.0,3.0,0,0,0,2006,116050,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10400,3,7,5,1998,3,3,5,1,866,913,3,1,4,6,5,2.0,546,3.0,3.0,36,0,0,2009,197900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000,3,5,8,1997,3,3,5,1,884,464,3,1,3,5,5,1.0,216,3.0,3.0,0,208,0,2009,117000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9750,3,7,5,2001,4,3,5,1,1630,0,3,1,4,6,5,1.0,451,3.0,3.0,234,0,0,2009,213000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10140,3,5,6,1975,3,3,5,1,1074,0,3,1,3,6,5,2.0,495,3.0,3.0,88,0,0,2006,153500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14684,3,7,7,1991,4,3,4,1,2196,0,3,1,4,7,5,2.0,701,3.0,3.0,70,0,0,2009,271900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8900,3,4,4,1966,3,3,3,1,1056,0,2,1,3,5,5,1.0,384,3.0,3.0,42,0,0,2006,107000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9135,3,6,5,2003,4,3,5,1,1700,0,3,1,4,7,5,2.0,544,3.0,3.0,23,0,0,2006,200000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7763,3,5,7,1980,3,4,3,1,1283,0,3,1,3,6,5,1.0,506,3.0,3.0,0,0,0,2008,140000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10182,3,8,5,2006,4,3,5,1,1660,0,3,1,4,8,5,2.0,500,3.0,3.0,50,0,0,2006,290000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11218,3,6,5,1992,4,3,5,1,1055,790,3,1,4,8,5,2.0,462,3.0,3.0,104,0,0,2010,189000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12134,3,8,7,2005,4,3,4,1,1080,672,4,1,3,8,5,2.0,492,3.0,3.0,12,0,0,2010,164000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9340,3,4,6,1950,3,3,3,1,672,0,2,1,3,4,5,1.0,234,3.0,3.0,113,0,0,2009,113000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10246,3,4,9,2001,3,4,5,1,960,0,0,1,3,3,5,1.0,364,3.0,3.0,0,0,0,2006,145000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10205,3,5,5,1962,3,3,3,1,999,0,3,1,3,6,5,1.0,300,3.0,3.0,72,0,0,2006,134500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7094,3,5,5,1966,3,3,3,1,894,0,3,1,3,5,5,2.0,384,3.0,3.0,0,0,0,2007,125000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8930,3,6,5,1978,3,3,3,1,1318,584,4,2,3,8,5,1.0,539,3.0,3.0,0,0,0,2010,112000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8640,3,8,5,2009,4,3,5,1,1314,0,3,1,4,6,5,2.0,552,3.0,3.0,112,0,0,2009,229456,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
